@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
6,'de acá dieno : http://campusv.uaem.mx/cicos/cicos2009/imagenes/memorias/6tocicos2008/Articulos/articulo11.pdf ',1,0,0,1,0,0,0,0,1,1,1,0
6,'de w_i_kip_e_i_a ',0,0,0,1,0,0,0,0,1,0,0,0
6,'riego , ahí acomodar el de arriba porque no se estar decir qué se modificar y de dónde se sacar ',0,3,1,1,5,5,2,0,2,1,0,0
6,'el aprendizaje de maquinar usar uno base de dato , pero tener caso especifico . ',1,0,2,4,3,0,1,0,2,2,0,0
6,'este tema nuevo relacionar dato obtener de experimento similar . ',2,0,1,3,2,0,0,0,1,1,0,0
1,'no se si \" aprender \" como el machina clearing . ',1,1,1,1,1,1,2,0,0,3,0,0
5,'costar explicar este ',0,0,0,0,2,1,0,0,0,0,0,0
6,'el razonamiento basar en caso se basar en el forma de razonamiento humano , y el uso de el memoria . ',1,0,4,6,2,1,1,0,4,2,0,0
6,'el memoria permitir relacionar el presente ',0,0,2,2,2,0,0,0,0,0,0,0
6,'el tema ser q en prologá te ir a tirar uno si o uno no en el caso de ser uno situación igual a uno anterior . . si cambiar uno boquita te tirar uno no y en ese momento agregar todo otro vez y vas a tener situaciones muy parecer pero distinto ',3,3,11,8,9,3,7,0,7,2,0,0
6,'en el cual se resolver nuevo problema basar en problema anterior que ser similar a este . ',3,0,2,2,3,3,0,0,3,1,0,0
6,'en el grupo con el que hacer el 1 ny lo hacer , debatir todo y después uno escribid , no ser difícil ... ',3,2,3,2,4,4,1,0,2,3,0,0
6,'en el lino que ojee de w_i_k_i_pedia haber uno ejemplo pero no ser orientar a el computación . ',0,1,3,4,4,1,1,0,3,1,0,0
6,'en realidad todo el que ser relacionar a_ai le ir a sonar similar , porque ser campo que si no te meter entretalle ser muy parecer ',2,3,2,3,7,3,3,0,2,1,0,0
6,'en w_i_k_i_pedia te tirar alguno en el 1 parrafeo ',1,1,1,1,1,2,0,0,2,0,0,0
6,'ser como uno persona riego ',0,0,1,2,1,0,1,0,0,0,0,0
6,'ser más fácil de escribir ',1,1,0,0,2,0,0,0,1,0,0,0
6,'ser uno técnica de el inteligencia artificial que buscar solución a nuevo problema , de manera similar a uno persona . ',3,0,3,6,2,1,0,0,4,2,0,0
6,'cuando uno persona deber resolver uno nuevo problema el 1 que hacer ser buscar en su memoria experiencia anterior que ser parecer a el actual y en ese momento establecer similitud y diferencia y combinar el solución dar anterior_mente para lograr uno solución nuevo . ',5,1,8,9,11,2,4,0,4,1,0,0
6,'estar hablar con otro amigo y le pasar el mismo a su grupo . . ',1,0,3,2,3,1,1,0,2,2,0,0
6,'figurar odie y fosé en el momento en que se perder todo el formato ',0,0,3,4,2,2,1,0,2,0,0,0
6,'http://catarina.udlap.mx/u_dl_a/tales/documentos/msp/posada_t_n/capitulo3.pdf ',0,0,0,0,0,0,0,0,0,0,1,0
6,'.url. ',0,0,0,0,0,0,0,0,0,1,0,0
6,'.url. # di_basados_en_casos ',0,0,0,1,0,0,0,0,0,2,0,0
6,'http://soda.swedish-ict.se/2478/1/T91_16.pdf en el pagá 22 ',0,0,1,1,0,0,0,0,1,0,2,0
6,'http://soda.swedish-ict.se/2478/1/T91_16.pdf ',0,0,0,0,0,0,0,0,0,0,1,0
6,'http://soda.swedish-ict.se/2478/1/T91_16.pdf ',0,0,0,0,0,0,0,0,0,0,1,0
6,'http://www.academia.edu/2865916/Detecci\%C3\%B3n_de_impactos_mediante_razonamiento_basado_en_conocimiento_Aplicaci\%C3\%B3n_a_una_secci\%C3\%B3n_de_ala_de_avi\%C3\%B3n ',0,0,0,0,0,0,0,0,0,0,1,0
6,'.url. ~ luge / a_i_final / codea / prolog . ex_s_he_ll . humo ',0,0,0,5,0,0,0,1,0,7,0,0
6,'https://groups.google.com/forum/ # ! topic/comp.ai/pCDmCM8CjV8 ',0,0,0,1,0,0,0,0,0,2,1,0
4,'igual_mente si querer , poder decir que el algoritmo de ny que se basar en inducción de regla se parecer a dB ',0,1,1,5,5,3,2,0,4,1,0,0
6,'el definición de analogía en el logical ser uno toque distinto ',1,0,3,4,1,0,0,0,2,0,0,0
6,'leu que usar uno metido heurístico para analizar uno caso ',1,0,2,3,2,1,0,0,1,0,0,0
6,'le dar uno ejemplo para el 2 , el aplicación te teclado para el telefotos inteligente , que te ir armar el frase a_medida_que lo ir usar ',2,0,5,5,5,5,1,0,2,2,0,0
6,'lo dejar uno toque mas bonito y le poner el 1 hoja controlar el nombre ',2,0,3,3,3,2,2,0,0,0,0,0
6,'lo hacer re pegar ',0,0,0,1,2,1,0,0,0,0,0,0
6,'el que tener de bueno , o a_diferencia_de el resto que se poder destacar de razonamiento basar en caso , ser que se basar en el ejemplo anterior para saber como actuar frentes uno nuevo , y si saber como hacer lo lo resolver , y lo guardar en su memoria . ',3,0,4,5,12,9,6,0,8,5,0,0
6,'en otro creer que si no saber no lo resolver , o tener alguno mecanismo para poder deducir , o actuar frentes distinto circunstancia , a vez no arrancar con caso directa_mente , sino con premisa , o regla , o ejemplo contundente ',1,4,2,7,8,2,7,0,6,6,0,0
11,'el problema de levantar me a el 6 ',0,0,2,1,1,1,0,0,2,0,1,0
6,'me aparecían como q estar todo conectar abajo ... pero escribid y desaparecer ',0,1,1,1,4,1,4,0,0,1,0,0
11,'me estar dormir también jajay y me tener q bañar todavía .smiley. ',0,0,0,1,5,3,1,1,0,1,0,0
6,'mirar , segué este prologá es_rbc ',0,1,0,2,1,1,0,0,0,1,0,0
4,'no te enroscar con ese , como definición ese a mi no me importar . ',0,2,1,1,2,4,1,0,2,2,0,0
6,'ya saber que ser como uno persona que mirar problema resolver anterior tratar de resolver uno similar , y si lo resolver se lo acordar para poder utilizar lo en el futuro . . fin ',2,1,2,4,10,6,4,0,3,3,0,0
5,'para el 2 estar pensar ir a el sencillo y con ejemplo no tan loco . ',2,2,2,1,3,0,1,0,3,1,1,0
5,'para mi ah este , solo faltar poner que el similitud jugar uno rol fundamental ',1,1,4,3,3,0,1,0,1,1,0,0
5,'para mi el relaciona con uno persona este bueno para dar uno ejemplo de el concepto . yo el usaría ',1,0,7,5,1,1,0,0,4,1,0,0
6,'pero a el que ir ser que el solución uve le pasa ',1,0,2,2,2,2,2,0,1,0,0,0
6,'pero el idea ser que si ser distinto adaptar la y agregar la adaptar ',1,0,1,1,5,2,4,0,0,0,0,0
6,'pero no se cuando , si lo hacer antes o después_de tener el problema , que ser precisa_mente el que diferenciar a machina clearing con inducen rulés de car ',2,3,2,4,5,4,3,0,4,2,0,0
5,'pero no saber si hache faltar poner ese ',0,1,0,0,4,1,2,0,0,0,0,0
5,'poder decir que lo hacer mediante 4 paso ',0,0,0,1,3,1,1,0,1,0,1,0
6,'por el sistema de agregar nota en cada punto poder andar bien , para \" debatir \" en mofo , pero todo a_la_vez ',0,2,2,4,4,1,1,0,5,4,0,0
6,'por ese en otro articulo se decir que prologá no ser lo mas fuerte para implementar este tipo de razonamiento , si bien se poder no ser el mejor ',2,3,3,4,5,4,3,0,4,1,0,0
6,'rolo ser uno lenguaje turno completo y servir más para ui que mucho lenguaje eh , osen te dar más facilidad ',2,2,2,5,3,1,2,2,1,1,0,0
6,'que ser como que el base de dato lo ir crear incremental_mente con su propio solución ',1,1,2,3,3,1,3,0,2,0,0,0
1,'recién poder conectar me , estar todo el din fuera_de casa , f mañana ir a estar en el mismo , pero si mañana se conectar todo a ese hora ir a tratar de estar . ',1,2,4,5,9,3,2,0,6,4,0,0
6,'si en realidad ese ser el que leu en uno articular y des lo llevar a el inteligencia artificial como algo así ',1,0,3,5,3,4,3,0,3,0,0,0
6,'sí , de hacer fu crear con intención de ser aplicar en el campo de el inteligencia_artificial , y machine_learning ser uno de el tanto manera de acercar se a el ui . ',0,1,5,7,6,2,1,0,8,3,0,0
6,'el propiedad de meta_programación que tener rolo permitir desarrollar programa en prologá que en base a evento ( que este a su vez estar basar inconsecuencia de interpretar alguno tipo de información ) permitir modificar se a si mismo o incluso a otro programa en prologá . ',0,2,4,12,8,5,3,0,10,3,0,0
5,'si , para mi habría que poner el que decir el ultimar lino , el 5.1 ',0,0,4,2,3,1,2,0,1,2,1,0
4,'suponen uno base de dato de uno hospital . ',0,0,2,4,0,0,0,0,2,1,0,0
6,'bajo uno serie de caso con determinar síntomas se dar tal tratamiento con tal resultado . ',0,0,3,5,2,1,0,0,4,1,0,0
6,'entonces el usuario que usar dB ingresar el síntomas y le retornar ese resultado posible . ',1,1,3,4,3,2,1,0,0,1,0,0
6,'suponer que corregir frase con tiempo verbales y ese . . ',0,0,0,3,2,1,2,0,1,2,0,0
6,'ver algo que ya paso ',0,1,0,1,1,2,0,0,0,0,0,0
11,'tu , ese ser el que poner antes 2 vez , le agregar paréntesis nomás jajay ',0,2,1,3,3,3,0,1,0,2,1,0
4,'y hacer uno puesta en comuna ',0,1,1,1,1,0,1,0,1,0,0,0
8,'y pseudo_c_o_di_g_u_e_ando_lo ? ',0,0,0,1,0,0,1,0,0,1,0,0
6,'ya haber decidir , nos juntábamos a este hora a debatir el respuesta que cada uno haber pensar para cada inciso ',0,1,4,2,7,2,1,0,3,1,0,0
8,'yo encontró este de uno a tesis haber q le parecer ',0,0,1,2,2,4,0,0,2,0,0,0
5,'yo ese frase ni lo poner ',0,0,1,1,1,2,1,0,0,0,0,0
4,'pero si le gustar acomoden la ',0,0,0,0,2,2,2,0,0,0,0,0
11,'yo no tocar nada , entre vos y josa figurar todo el edita , solo aparecer que riego poner uno imagen ',0,2,3,3,5,3,2,0,1,2,0,0
4,'yo sacara lo de \" poder decir entonces ... \" ',1,1,0,0,2,2,0,0,1,3,0,0
4,'yo usar memoria ',0,0,0,1,1,1,0,0,0,0,0,0
10,'yo viajar el [V:??/??/??:??.??:??] , pero después tener disponibilidad dentoide todo ... ',0,1,1,1,2,2,1,0,1,2,0,1
7,'ah pero quien agregar ese frase ? ',0,0,1,1,1,1,1,1,0,1,0,0
7,'ah q hg ? ? ',0,0,0,1,0,0,1,1,0,2,0,0
4,'bueno , esperar a ver que opinar el resto , si querer retocar algo , el escribid como el pensel jajay ',0,0,3,3,5,1,3,2,1,3,0,0
7,'che , lo de el control de proceso de donde salir ? ',0,0,1,2,1,2,0,1,3,2,0,0
2,'demos_trame_lo jajay ',0,0,0,1,0,0,0,1,0,0,0,0
7,'después cuándo ? ',0,1,0,0,0,1,0,0,0,1,0,0
7,'donde ui significar inteligencia artificial no ? ',1,1,0,2,1,0,1,0,0,1,0,0
7,'el q ser a el pedo leer de ese o agregar lo ? ',0,0,2,1,3,3,1,0,2,1,0,0
7,'en el de el medicar vi decir poner algo como que se saber el enfermedad por ese mismo síntomas de otro enfermedad anterior de otro paciente poned ',2,0,6,7,3,3,1,0,5,0,0,0
7,'ese solución de donde salir ? ',0,0,1,1,1,1,0,0,1,1,0,0
7,'ese lo guardar ? ',0,0,0,0,1,2,0,0,0,1,0,0
7,'este ver el dock ? ',0,0,1,1,1,1,0,0,0,1,0,0
4,'fijen se , en el parrafeo 3 , el ultimar oración que agregar ',0,0,2,2,3,2,0,0,1,2,1,0
7,'hola dieno lo mandar ? ? ',0,0,0,1,1,1,0,1,0,2,0,0
2,'jajay a ver ',0,0,0,0,1,0,0,1,1,0,0,0
2,'jajajá a ver ',0,0,0,0,1,0,0,1,1,0,0,0
4,'laura , si a vos te parecer bien el modificación q hacer , poner aceptar el cambio y listo ',1,1,2,3,4,3,2,0,1,2,0,0
7,'no hacer el TP1 ? ',0,1,1,0,1,0,0,0,0,1,1,0
7,'no poder borrar el chata y el catedral lo poder leer ? ',0,1,2,2,4,1,1,0,0,1,0,0
7,'no se qué poner más de el que ya poner en el 3 ',0,3,2,0,2,3,0,0,2,0,1,0
7,'perder todo el formato de el que hacer ',0,0,3,1,2,1,0,0,1,0,0,0
7,'pero ese solución , quien solucionar ese antes ? ',0,1,1,1,1,2,1,0,0,2,0,0
7,'que escribir ? ',0,0,0,0,1,0,1,0,0,1,0,0
7,'quien estar rompiendo todo ',0,0,1,0,2,1,0,0,0,0,0,0
7,'renco no estar no ? ',0,2,0,1,1,0,0,0,0,1,0,0
4,'revisar si testen a ver si estar bien el q fraseamos ',0,1,1,1,4,1,2,0,1,0,0,0
7,'todavía no dejar el trabajo no ? xi no lo encontrar en el paginar ',0,3,2,2,3,1,1,0,1,1,0,0
7,'uno corrector de sintaxis serio dB ? ',1,0,1,3,0,0,0,0,1,1,0,0
7,'usted lo releer todo ? ',0,0,0,0,1,3,0,0,0,1,0,0
7,'vos decir el que este en rojo ? ',0,0,2,2,0,2,0,0,1,1,0,0
5,'ah , pero si gateo viajar a el tarde y poder hacer lo antes también ',0,2,1,2,3,1,3,1,1,1,0,0
7,'poder antecede el 5 ? para que estar todo decir ',0,0,1,0,3,1,1,0,2,1,1,0
8,'ah lo acomodar haber si le gustar ',0,1,0,0,3,2,1,0,0,0,0,0
8,'ahora esta a el pedo ? ? ? casi estar todo ',0,2,2,1,2,0,0,0,1,3,0,0
8,'bueno el dejar ah y agregar el 4 etapa ? ',1,0,2,1,2,0,1,1,0,1,1,0
8,'bueno tipo 7 poder ? ',0,0,0,1,1,0,0,1,0,1,1,0
8,'bueno , le parecer mañana a el 5 de nuevo ? por el duda ',1,1,2,1,1,1,0,1,3,2,1,0
8,'bueno , si querer poner ese y le ir agregar ',0,0,0,0,4,2,2,1,0,1,0,0
8,'che cortar a el uno ? ',0,0,1,0,1,1,0,1,1,1,0,0
8,'el 1 parrafeo y el 3 ser parecer , poder hacer uno de ese 2 ',2,0,3,1,4,1,1,0,1,1,1,0
6,'el razonamiento_pasado en vasos ser uno técnica de resolución de problema que se apoyar en el premisa de que problema parecer tendrán solución semejante , basá_n_dos_e en el solución de problema anterior , mediante analogías , etcétera ',3,0,4,11,4,2,1,0,8,4,0,0
8,'estar de acuerdo que ser uno paradigma no ? ',0,1,1,2,2,1,0,0,1,1,0,0
8,'habría q poner las , q le parece ? ',0,0,0,1,2,3,1,0,0,2,0,0
8,'habría q ver q decir bruno ',1,0,0,1,2,1,1,0,0,0,0,0
1,'igual te querer , loquial pero te querer ',1,1,0,0,2,2,1,0,0,1,0,0
7,'leste el q este en el dock ? ',0,0,3,1,1,1,0,0,1,1,0,0
8,'le parecer conectar se de nuevo mañana a alguno horario para ver si nos poner de acuerdo y lo mandar ? ',1,1,0,3,5,4,2,0,4,1,0,0
8,'le parecer mañana tipo 5 ? ',0,1,0,1,1,1,0,0,0,1,1,0
8,'le parecer si lo ir escribir en el documento ? ',0,0,1,1,3,2,1,0,1,1,0,0
8,'le quedar bien mañana a el 14hs ? ? ',0,2,1,0,1,1,0,0,1,2,1,0
8,'el mando si queresa ',0,0,1,2,0,0,1,0,0,0,0,0
8,'mas tarde poder ? ? ',0,1,0,0,1,0,1,0,0,2,0,0
8,'no le parecer que este como redundante ese ? ',1,1,1,0,1,2,2,0,0,1,0,0
9,'no se porque te pareció erróneo , si este mal lo cambiar ',1,1,1,2,1,3,2,0,0,1,0,0
5,'no se poder adaptar para este trabajo ',0,1,1,1,2,1,0,0,1,0,0,0
8,'nos q decir ',0,0,0,1,1,1,0,0,0,0,0,0
5,'onset que para el 3 podrir ser que alcanzar con utilizar inteligencia artificial para hacer con avalo dB ',1,0,1,4,4,0,3,0,4,0,1,0
8,'pero le parecer mal el de analogía ? ',0,1,1,1,1,1,1,0,1,1,0,0
5,'podríamos usar el ejemplo de inteligencia artificial ',1,0,1,2,2,0,0,0,1,0,0,0
5,'por ah lo poder hacer con uno memez y uno alpende ',0,1,2,2,2,1,1,0,2,0,0,0
8,'que le parecer el de el niño ? ',0,0,2,1,1,1,1,0,1,1,0,0
7,'se poder arreglar ese ? ',0,0,0,0,2,2,0,0,0,1,0,0
7,'se poder borrar este chata después ? ',0,1,1,1,2,1,0,0,0,1,0,0
8,'si queresa leer el que hacer y decimos que te parecer ',0,0,1,2,3,3,2,0,0,0,0,0
8,'si querer lo poner en el 2 ',1,0,1,0,2,1,1,0,1,0,0,0
7,'uno diferencia en el matches no se podrir solucionar con caso similar ? ',1,1,2,4,1,1,0,0,2,1,0,0
5,'y des poder llevar ese concepto a el inter artificial . . nos decir ',1,0,2,4,3,0,1,0,1,2,0,0
5,'y das el demos lo leer y mejorar lo q le parecer ',0,0,1,2,3,4,2,0,0,0,0,0
7,'y no poder adaptar lo ? ',0,1,0,0,2,1,1,0,0,1,0,0
8,'y si dejar el 3 1 ? ',1,0,1,0,1,0,2,0,0,1,1,0
6,'yo si para el 7 nadie decir de cambiar nada lo mandar ',0,0,1,0,3,4,1,0,2,0,1,0
9,'a que hg podar ? ? ',0,0,0,1,1,1,0,0,1,2,0,0
9,'a que hg poder ? ',0,0,0,1,1,1,0,0,1,1,0,0
6,'ahí hacer uno cambio peque_ñ_í_si_mos , alguno que otro palabra . ',1,1,2,2,1,2,0,0,0,2,0,0
5,'en general me gustar como estar todo el ny . ',1,0,2,1,2,1,1,0,1,1,0,0
9,'querer ya mandar lo ? ',0,1,0,0,2,1,0,0,0,1,0,0
9,'bueno como hacer ',0,0,0,0,1,0,1,1,0,0,0,0
9,'bueno , dejar el 3 para mañana ? ',0,0,1,1,1,0,0,1,1,2,1,0
9,'bueno , tirar idea para el punto 2 ? ',0,0,1,2,1,0,0,1,1,2,1,0
9,'cómo querer ir trabajar ? ',0,0,0,0,3,1,0,0,0,1,0,0
8,'cuando poder conectar se ? ',0,0,0,0,2,1,1,0,0,1,0,0
8,'el [V:??/??/??:??.??:??] en que horario poder ? ? ',0,0,1,1,1,1,0,0,1,2,0,1
8,'en alguno momento nos conectar para terminar ? ? ',0,1,0,1,2,1,0,0,2,2,0,0
8,'entonces lo dejar ? ',0,1,0,0,1,1,0,0,0,1,0,0
8,'entonces poner el de el persona o no ? ',0,2,2,1,1,0,1,0,1,1,0,0
8,'no cerrar el uno con uno comparación con machina clearing ? ',1,1,2,2,1,1,0,0,2,1,0,0
8,'seguir después ? ',0,1,0,0,1,0,0,0,0,1,0,0
8,'tener sentido comparar los ? ',0,0,0,1,2,1,0,0,0,1,0,0
9,'ir a encarar el definición partir de el machina clearing ? ',1,0,2,2,3,0,0,0,2,1,0,0
8,'y nos juntar mañana a el noche entonces ? ',0,2,1,1,1,1,1,0,1,1,0,0
9,'ya le parecer que lo mandar entonces ? ',0,2,0,0,2,2,1,0,0,1,0,0
1,'bueno ! como ir ? ? ',1,0,0,0,1,0,1,0,0,3,0,0
1,'bueno , no saber que se poder chapear por acá . ',1,1,0,1,3,1,1,0,1,2,0,0
1,'que_ni_si_m_o ',0,0,0,1,0,0,0,0,0,0,0,0
8,'que hacer ? yo tener pensar que cada uno responder , marcar uno sección con su nombre . ',0,0,3,2,5,2,2,0,1,3,0,0
5,'y poder después fusionar el respuesta o algo así ',0,1,1,2,2,1,2,0,0,0,0,0
1,'yo si querer hacer el 1 ',1,0,1,0,2,1,1,0,0,0,0,0
7,'ah decir responder el 3 cada uno y después mezclar ',0,1,2,1,2,1,1,1,0,0,1,0
5,'para mi serio mas simple si dividir el punto 2 ( repartir el 3 aplicación para cada uno ) mas el punto 1 y 3 , seriar 5 uno para cada uno ',2,0,6,3,3,3,4,0,3,3,5,0
1,'hola chico , como esta ? ',0,0,0,1,1,0,1,1,0,2,0,0
6,'como ver ya nos dar el 1 ny . ',1,1,1,1,2,1,1,0,0,1,0,0
4,'le escribir para ir poniendo_nos_en_contacto y ir ver cuando le parecer que lo empecer a hacer . ',0,0,0,0,8,3,3,0,2,1,0,0
1,'saludos , cristianá . ',0,0,0,2,0,0,0,0,0,2,0,0
9,'tisis el leu , haber que ir a buscar algo a el biblia ? ',0,0,2,3,3,1,1,0,2,2,0,0
1,'yo mañana ir a ir a el faca ',0,1,1,1,2,1,0,0,2,0,0,0
5,'creer que el idea ser que hablar por el chata de el dock como para ver cómo se desenvolver cada uno . ',0,0,4,3,5,3,3,0,3,1,0,0
5,'me parecer que apuntar a ese ',0,0,0,0,2,2,1,0,1,0,0,0
8,'cuando querer arrancar ',0,0,0,0,2,0,1,0,0,0,0,0
4,'bueno , si querer ir subir inflo a el documento , lo discutir y de ultimar nos juntar uno din en el biblia ',0,0,3,4,6,2,2,1,3,2,0,0
1,'yo justo estar ir porque tener que buscar uno cosa , de paso me fijar si haber algo en el biblioteca . ',0,1,2,3,6,3,3,0,2,2,0,0
7,'no se si ver el que poner en el chata de el dock ayer ',0,2,3,2,2,2,1,0,2,0,0,0
11,'no se ver nada en el chata de el documento . ',0,1,2,2,1,2,0,0,2,1,0,0
11,'no se si yo ser el gil que no saber como ver lo o ser que solo funcionar mientras_que cuando estar en el mismo momento sobre el documento . ',1,3,3,3,6,4,6,0,2,1,0,0
6,'el chata lo poder ver sólo el persona que estar en el momento que otro escribir ',0,1,3,3,4,4,0,0,1,0,0,0
6,'por ese no lo ver ',0,1,0,0,1,2,0,0,1,0,0,0
8,'le parecer hacer así_como poner ? ',0,0,0,0,3,1,1,0,0,1,0,0
3,'h bueno . ',1,0,0,0,0,0,0,1,0,1,0,0
8,'dejar escribir en el documento , fijen se que opinar ',0,0,1,1,4,1,1,0,1,1,0,0
3,'hi leu el que poner , me parecer bien . ',0,1,1,2,2,2,0,0,0,2,0,0
1,'luego subir mi parte ',0,1,1,1,1,0,0,0,0,0,0,0
6,'a le , el que subir yo lo estar hacer con ye en el biblioteca . ',0,0,2,2,4,4,0,0,2,2,0,0
4,'si tener algo para poner ir poniendo_lo y ir ver ',0,0,0,1,5,1,2,0,1,0,0,0
11,'el ideal ser que este discusión se desarrollar en le google_docs ',0,0,2,3,2,2,1,0,1,0,0,0
11,'y evitar el reunión personal en el biblioteca ! ',1,0,2,2,1,0,1,0,1,1,0,0
1,'h , pedir disculpa . no saber ! ',0,1,0,1,2,0,0,1,0,3,0,0
6,'igual el encuentro ser casual porque ir a buscar bibliografía . ',1,1,1,2,3,0,1,0,1,1,0,0
4,'ir a seguir directo por g_o_o_g_le dock entonces ',1,1,0,2,2,0,0,0,2,0,0,0
4,'deber usar este cha_t_roo_m todo junto , no por_separado . . ',1,2,2,1,2,0,0,0,0,3,0,0
7,'entonces el idea ser pactar uno hora donde estar todo junto para discutir y resolver el trabajo ? ',1,1,4,3,5,1,1,0,1,1,0,0
4,'todo deber usar este sala debidos problema que estar reportar sobre el otro chata otro grupo . ',0,0,4,4,4,2,0,0,2,1,0,0
6,'ser el alternativa a el otro chata . ',0,0,3,2,1,0,0,0,1,1,0,0
4,'el resolución y organización deber resolver lo usted ',0,0,1,2,2,2,1,0,0,0,0,0
5,'hi , yo también interpretar que deber estar todo conectar a el mismo tiempo en el chata . ',1,1,2,2,4,2,1,1,2,2,0,0
7,'ese no ser necesario , no ? ',1,2,0,0,1,1,0,0,0,2,0,0
7,'el ms ser genérico ? ',1,0,1,1,1,0,0,0,0,1,0,0
11,'porque lo estar usar bien ( a mi entender ) ',0,1,1,0,3,1,1,0,1,2,0,0
6,'chico , en el documento agregar uno apartado en donde ir el respuesta final , sacar el mejor de cada respuesta individual . ',3,0,5,5,3,1,0,0,3,3,0,0
4,'ya completar algo , el que querer revisen lo . ',0,1,1,0,3,3,0,0,0,2,0,0
4,'ese parte lo poder ir modificar todo ( aclarar el cambio ) así ir definir el respuesta . ',0,1,4,3,6,1,0,0,0,3,0,0
8,'que le parecer ? ',0,0,0,0,1,1,1,0,0,1,0,0
1,'cuando llegar a casa lo leer ',0,0,0,1,2,1,1,0,1,0,0,0
6,'yo en mi parte habiz redactar el información que tenia en tu parte ',1,0,3,4,1,1,1,0,2,0,0,0
1,'cuando estar en el copé comento ',0,0,1,2,1,0,1,0,1,0,0,0
6,'ahí comentar el dock ',0,1,1,1,1,0,0,0,0,0,0,0
6,'agregar información a el ejercicio 2 ( profundizar sobre diagnóstico médico , y algo de info general ) , y el pregunta 3 . ',2,0,2,5,2,1,2,0,3,5,2,0
8,'fijen se que opinar , dejar el fuente también . ',0,1,1,1,3,1,1,0,0,2,0,0
4,'quedar profundizar 2 aplicación mas ',0,0,0,1,2,0,1,0,0,0,1,0
6,'ye , acabar de ver tu comentario de el ejemplo de el diagnosticar médico con imagen . ',1,0,3,4,3,0,0,0,4,2,0,0
5,'este bueno , no el habiz leudo . ',2,1,2,1,0,0,0,0,0,2,0,0
4,'si querer agrega lo así no nos olvidar , yo ahora estar desde el teléfono y no poder ',0,4,1,1,5,3,2,0,1,1,0,0
1,'dad no haber problema ahora ver donde lo agregar y si quedar bien ',0,3,0,2,4,2,2,0,0,0,0,0
4,'si poder guardar el fuente de donde sacar todo , por si poner bibliografía a el final de el trabajo ',0,0,3,4,4,2,2,0,4,1,0,0
3,'genial ',0,0,0,1,0,0,0,0,0,0,0,0
6,'en el parte de respuesta general ya estar el 3 pregunta resolver . ',1,1,2,3,2,0,0,0,2,1,1,0
4,'lamente quedar revisar ',0,1,0,0,2,0,0,0,0,0,0,0
1,'genial yo después lo leer y comento el que me parecer ',0,1,1,2,2,4,1,0,0,0,0,0
6,'ya este el apartado de bibliografía y le agregar el fuente que usar yo . ',0,1,3,3,2,3,1,0,1,1,0,0
4,'el que tener papera / libro de donde sacar el información ir poniendo_las ahí ',0,2,2,3,3,2,0,0,1,1,0,0
1,'que_ni_si_m_o ahora lo mirar ',0,1,0,1,1,1,0,0,0,0,0,0
6,'chico , borrar todo el individual y dejar el respuesta final , cosa de que ir quedar listo para entregar . ',3,0,3,3,5,0,2,0,2,3,0,0
6,'untes_de este , por el duda le enviar uno copia de el documento donde este todo ',0,0,5,3,1,3,0,0,3,1,0,0
1,'genial ',0,0,0,1,0,0,0,0,0,0,0,0
1,'barbara ',0,0,0,1,0,0,0,0,0,0,0,0
5,'el relee y me parecer que quedar bien , me gusto ',0,1,1,2,2,2,2,0,0,1,0,0
3,'si , yo también lo estar leer de nuevo . ',1,0,0,0,3,2,1,0,1,2,0,0
5,'no crear que hacer faltar agregar mas ',0,1,0,0,4,0,2,0,0,0,0,0
6,'acabar de terminar de leer lo ',0,0,0,0,3,1,0,0,2,0,0,0
5,'creer que no tener error de redacción , para mi ya este listo ',1,2,2,2,2,0,1,0,2,1,0,0
5,'por ese , quedar bien estructurar y todo . ',0,1,0,0,2,2,1,0,1,2,0,0
1,'buen_is_s_s_si_m_o ',0,0,0,1,0,0,0,0,0,0,0,0
8,'ahora lo entregar entonces si le parecer ',0,2,0,0,2,2,1,0,0,0,0,0
6,'estar terminar de corregir uno cosa y agregar uno uro ',1,0,2,1,4,0,1,0,1,0,0,0
5,'para mi este perfecto ',1,0,2,0,0,0,0,0,1,0,0,0
6,'lo acabar de mandar , le deber llegar uno copia a todo ',0,0,2,1,4,2,0,0,2,1,0,0
6,'tisis a mi me llegar ',0,0,1,1,1,1,0,0,1,0,0,0
6,'si , a mi también me llegar ',0,0,1,0,2,1,1,0,1,1,0,0
6,'h me faltar agregar el integrante en el documento . ',0,0,2,2,2,1,0,1,1,1,0,0
1,'en uno rato el reenvío ',0,0,2,2,0,0,0,0,1,0,0,0
5,'no creer que hacer falta ',0,1,0,1,2,0,1,0,0,0,0,0
6,'si , me llegar uno mal decir ese ',0,0,1,1,2,2,1,0,0,1,0,0
1,'ahora lo agregar ',0,1,0,0,1,1,0,0,0,0,0,0
3,'maar este bien : ) ',0,0,1,2,0,0,0,0,0,2,0,0
6,'ya lo mandar ',0,1,0,0,1,1,0,0,0,0,0,0
1,'genial ',0,0,0,1,0,0,0,0,0,0,0,0
